,age,workclass,education,marital.status,occupation,relationship,race,sex,hours.per.week,income_binary,capital,continent
25691,27,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,45,0,0,Latin America & Caribbean
96,32,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,7688,North America
28089,45,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Male,48,0,0,North America
9687,31,Private,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,40,0,0,North America
14709,30,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,0,0,North America
3047,37,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,50,1,0,North America
6463,28,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,60,1,0,North America
18477,61,Private,10th,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,North America
1555,44,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,50,0,0,North America
25151,45,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1,0,North America
5115,44,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,20,1,0,North America
16506,58,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,35,0,0,North America
25496,42,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Male,40,0,0,North America
7397,48,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
27182,37,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,40,0,0,North America
7303,37,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
2754,31,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
250,50,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,98,0,2407,North America
25062,63,Private,Some-college,Widowed,Adm-clerical,Unmarried,White,Female,43,0,0,North America
22390,41,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,1,0,North America
16985,26,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,40,0,0,North America
10746,57,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,26,0,0,North America
12526,54,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,65,1,-1887,North America
6164,35,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,38,0,0,North America
24902,28,Federal-gov,Bachelors,Never-married,Tech-support,Not-in-family,Black,Female,40,0,0,North America
23353,38,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,40,0,-1408,North America
25406,59,Private,HS-grad,Widowed,Priv-house-serv,Not-in-family,White,Female,40,0,0,North America
15529,39,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Female,40,0,0,North America
13955,30,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,33,1,0,North America
8267,37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1,0,North America
27022,35,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,30,0,0,North America
17651,30,Private,Some-college,Never-married,Craft-repair,Unmarried,Black,Male,40,0,0,North America
733,43,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,-1902,Europe & Central Asia
25092,55,Private,9th,Divorced,Craft-repair,Unmarried,White,Female,37,1,99999,North America
624,58,Self-emp-not-inc,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,50,0,0,North America
16867,52,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,1,0,North America
1487,37,Private,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,40,0,0,East Asia & Pacific
12492,65,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,20,0,0,North America
16225,46,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,1,0,North America
2904,45,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,0,0,North America
29435,58,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,40,0,0,Latin America & Caribbean
12829,37,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Own-child,White,Male,35,0,0,North America
25367,47,Private,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,1,0,North America
11285,61,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,40,1,0,North America
26903,30,Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Female,40,0,0,North America
25412,61,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
12802,58,Private,HS-grad,Divorced,Tech-support,Not-in-family,White,Male,39,1,4787,North America
19144,31,Private,Bachelors,Never-married,Prof-specialty,Unmarried,Other,Male,40,0,0,North America
22178,38,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,55,1,0,North America
14326,57,Local-gov,Bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,35,0,0,North America
22710,40,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,0,0,North America
25247,28,Private,Some-college,Never-married,Sales,Own-child,Black,Male,40,0,0,North America
9904,28,Private,Assoc-voc,Never-married,Sales,Not-in-family,White,Male,40,0,0,North America
19783,18,Private,11th,Never-married,Prof-specialty,Other-relative,White,Male,3,0,0,North America
27329,39,State-gov,Assoc-voc,Never-married,Exec-managerial,Unmarried,White,Female,50,0,0,North America
17217,30,Private,HS-grad,Married-civ-spouse,Exec-managerial,Other-relative,White,Female,40,0,0,North America
1092,27,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,35,0,0,North America
19803,30,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Male,60,0,0,Europe & Central Asia
27314,38,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,40,0,0,North America
22991,40,Self-emp-inc,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40,0,0,North America
15773,21,Private,9th,Never-married,Transport-moving,Own-child,White,Male,40,0,0,North America
14319,36,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,35,0,0,North America
9614,19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,30,0,0,North America
19241,55,Private,7th-8th,Married-civ-spouse,Adm-clerical,Husband,White,Male,75,0,0,North America
15178,25,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Male,40,0,0,East Asia & Pacific
24792,44,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,40,0,0,North America
15388,23,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Female,6,0,0,North America
26165,29,Self-emp-not-inc,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,50,1,0,North America
1427,17,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,24,0,0,North America
15118,50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,1,0,East Asia & Pacific
24786,23,Private,Some-college,Never-married,Other-service,Own-child,White,Female,20,0,0,North America
22129,17,Private,12th,Never-married,Sales,Own-child,White,Female,20,0,0,North America
24102,28,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,1,0,North America
1731,27,Local-gov,Some-college,Never-married,Exec-managerial,Unmarried,White,Male,40,0,0,North America
12362,35,Self-emp-not-inc,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,25,0,0,North America
10664,63,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
279,31,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,45,1,0,North America
11505,34,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,40,0,0,North America
15363,66,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,0,0,North America
26194,19,Private,11th,Never-married,Handlers-cleaners,Other-relative,White,Male,30,0,0,North America
9303,28,Self-emp-not-inc,Some-college,Never-married,Prof-specialty,Unmarried,White,Male,40,0,0,North America
17068,35,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,42,1,-1887,North America
20739,31,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,1,0,North America
26097,36,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,50,0,0,North America
18936,37,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
23237,33,Private,Some-college,Separated,Tech-support,Unmarried,White,Female,50,0,0,South Asia
18620,51,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
3027,53,Private,11th,Divorced,Craft-repair,Other-relative,White,Female,40,0,0,North America
14019,25,Federal-gov,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,40,0,0,North America
4410,47,Private,Bachelors,Divorced,Sales,Unmarried,White,Female,50,0,0,North America
24898,17,Private,11th,Never-married,Other-service,Own-child,White,Female,5,0,0,North America
24780,46,Private,Masters,Divorced,Exec-managerial,Not-in-family,White,Female,45,0,0,North America
26807,26,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,40,0,0,North America
23390,53,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,0,0,North America
14836,32,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0,0,South Asia
8331,45,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,50,1,0,North America
28877,49,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,-1887,North America
11997,23,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Black,Female,40,0,0,North America
10887,35,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,35,1,4386,North America
1078,25,Private,Masters,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,99,1,0,North America
25461,47,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Male,50,0,0,North America
12136,37,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,0,0,North America
19707,37,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,0,0,North America
24976,44,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,40,0,0,North America
26803,46,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,48,0,-1590,North America
16372,27,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,40,0,0,North America
28403,52,State-gov,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,0,0,North America
4577,26,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,60,0,0,North America
17219,28,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,40,0,0,North America
10562,40,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,60,0,0,North America
21504,20,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,40,0,0,North America
24827,27,Private,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
6760,38,Private,10th,Married-civ-spouse,Craft-repair,Husband,Black,Male,45,0,0,North America
4884,45,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,1,0,North America
29630,41,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,Latin America & Caribbean
4143,57,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,35,0,0,South Asia
12740,36,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,40,0,0,North America
5201,30,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,50,1,0,North America
17791,64,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,16,0,0,North America
9575,41,Self-emp-not-inc,Masters,Divorced,Handlers-cleaners,Unmarried,White,Male,40,0,0,Latin America & Caribbean
1406,37,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,12,0,0,North America
29973,34,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,42,1,0,North America
17982,21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,40,0,0,North America
10899,59,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,1,-1977,North America
7198,26,Private,Some-college,Separated,Sales,Other-relative,Black,Male,30,0,0,North America
21014,49,Private,HS-grad,Divorced,Other-service,Unmarried,Black,Female,32,0,0,North America
5937,40,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,0,0,North America
24374,57,Private,Some-college,Widowed,Tech-support,Not-in-family,White,Female,16,0,0,North America
15164,32,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,40,0,0,North America
2308,70,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,6,0,0,North America
28763,17,Private,10th,Never-married,Other-service,Own-child,White,Female,12,0,0,North America
29146,30,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,1,7298,North America
12534,54,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,40,1,0,North America
15006,26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45,0,0,North America
2950,22,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,35,0,0,North America
12092,46,Private,Some-college,Married-civ-spouse,Farming-fishing,Wife,White,Female,20,0,0,North America
2507,32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1,0,North America
23612,41,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,48,1,0,North America
26935,25,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,40,0,0,North America
5533,25,Local-gov,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,0,0,North America
4256,26,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,15,0,0,North America
28837,50,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,39,0,0,North America
24379,56,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
5252,46,Local-gov,Prof-school,Married-civ-spouse,Protective-serv,Husband,White,Male,40,1,0,North America
24712,34,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,40,0,-2001,North America
14954,40,Private,10th,Divorced,Machine-op-inspct,Not-in-family,White,Female,35,0,0,North America
6562,52,Local-gov,Some-college,Divorced,Transport-moving,Not-in-family,White,Female,40,0,0,North America
6483,61,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,60,1,0,North America
15413,49,Local-gov,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,40,0,-625,North America
16823,46,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,1,-1902,North America
25897,35,Private,Bachelors,Never-married,Sales,Own-child,Black,Female,40,0,0,North America
26856,49,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
7168,28,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,0,0,North America
4749,25,Private,HS-grad,Married-civ-spouse,Sales,Own-child,White,Male,26,1,0,North America
3108,38,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,0,3464,South Asia
4974,22,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,0,0,North America
10676,29,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,50,1,0,North America
22137,61,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,1,0,North America
14587,19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,18,0,0,North America
19705,33,Private,Some-college,Divorced,Tech-support,Unmarried,White,Female,40,0,0,North America
13063,17,Private,10th,Never-married,Sales,Own-child,White,Male,15,0,0,North America
17678,28,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,0,0,North America
10056,46,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Female,48,0,0,North America
15695,23,Private,HS-grad,Never-married,Sales,Own-child,White,Male,35,0,0,North America
24766,65,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,1,0,North America
13707,32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,50,0,0,North America
